player_id,player_name,club,Nation,Pos,dob,age,market_value_eur,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK
451677.0,christos tzolis,club brugge,gr GRE,"FW,MF",2002-01-30,23.0,30000000.0,10.5,4,3,5.4,4.0,42,12,343,504,68.06,4,3,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
893661.0,joel ordonez,club brugge,ec ECU,DF,2004-04-21,21.0,28000000.0,4.8,1,0,0.5,0.0,3,1,340,368,92.39,4,3,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
990148.0,konstantinos karetsas,genk,gr GRE,MF,2007-11-19,17.0,23000000.0,6.3,0,1,1.3,0.8,18,5,179,249,71.89,7,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
699783.0,raphael onyedika,club brugge,ng NGA,MF,2001-04-19,24.0,20000000.0,5.0,0,0,0.7,0.0,5,3,270,298,90.6,13,8,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
820474.0,zakaria el ouahdi,genk,ma MAR,DF,2001-12-31,23.0,15000000.0,8.6,4,1,1.4,1.6,17,7,354,407,86.98,10,4,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
981196.0,joaquin seys,club brugge,be BEL,DF,2005-03-28,20.0,15000000.0,7.1,1,0,0.1,0.3,1,1,430,487,88.3,18,5,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
780136.0,aleksandar stankovic,club brugge,rs SRB,MF,2005-08-03,20.0,13000000.0,8.7,0,0,0.7,0.9,15,5,426,488,87.3,8,5,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1019174.0,matte smets,genk,be BEL,DF,2004-01-04,21.0,13000000.0,11.0,0,1,0.1,0.8,4,0,828,888,93.24,22,10,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
888785.0,promise david,union sg,ca CAN,FW,2001-07-03,24.0,13000000.0,4.9,4,0,3.8,0.0,18,5,48,88,54.55,1,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
356081.0,bryan heynen,genk,be BEL,MF,1997-02-06,28.0,11000000.0,11.0,1,0,1.1,0.9,14,2,810,921,87.95,31,20,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
707159.0,jarne steuckers,genk,be BEL,"FW,MF",2002-02-04,23.0,11000000.0,9.4,0,5,1.0,3.3,18,3,418,587,71.21,3,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
588866.0,mario stroeykens,anderlecht,be BEL,"MF,FW",2004-09-29,21.0,10000000.0,2.6,1,0,0.5,0.1,6,1,121,156,77.56,4,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
742451.0,carlos forbs,club brugge,pt POR,FW,2004-03-19,21.0,10000000.0,6.6,2,2,1.3,1.3,12,4,221,293,75.43,6,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
738774.0,zeno van den bosch,antwerp,be BEL,DF,2003-07-06,22.0,10000000.0,10.9,0,0,0.4,0.6,5,3,528,637,82.89,16,11,21,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
945021.0,anan khalaili,union sg,il ISR,DF,2004-09-03,21.0,10000000.0,8.6,1,0,1.3,1.4,7,3,338,445,75.96,17,12,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
717329.0,nicolo tresoldi,club brugge,de GER,FW,2004-08-20,21.0,9000000.0,7.8,3,1,3.2,1.5,25,8,69,95,72.63,9,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
723487.0,mathias delorge,gent,be BEL,MF,2004-07-31,21.0,8000000.0,6.9,0,1,0.1,0.4,3,2,390,454,85.9,12,8,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
708454.0,romeo vermant,club brugge,be BEL,"FW,MF",2004-01-24,21.0,8000000.0,3.8,1,2,1.5,1.0,11,1,58,86,67.44,3,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
497663.0,mujaid sadick,genk,es ESP,DF,2000-03-14,25.0,8000000.0,10.4,1,0,1.1,0.0,3,1,646,679,95.14,22,11,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1038348.0,ibrahima sory bangoura,genk,gn GUI,MF,2004-01-05,21.0,8000000.0,3.6,0,0,0.0,0.0,0,0,144,161,89.44,9,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
428920.0,kevin mac allister,union sg,ar ARG,DF,1997-11-07,27.0,7500000.0,9.9,0,0,0.1,0.7,3,1,464,563,82.42,30,22,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
490884.0,ludovit reis,club brugge,nl NED,MF,2000-06-01,25.0,7000000.0,2.7,0,0,0.7,0.4,6,2,158,183,86.34,2,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
137576.0,hans vanaken,club brugge,be BEL,MF,1992-08-24,33.0,7000000.0,11.0,2,0,2.2,2.2,17,4,720,820,87.8,13,7,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1105541.0,nathan de cat,anderlecht,be BEL,MF,2008-07-19,17.0,7000000.0,9.1,1,1,0.4,0.7,9,1,254,346,73.41,16,8,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
207015.0,vincent janssen,antwerp,nl NED,FW,1994-06-15,31.0,6000000.0,10.9,2,1,3.1,1.1,29,7,167,230,72.61,13,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
